CPU 5 his02,User%,Sys%,Wait%,Idle%,Steal%
2025-01-20 15:37:03,6.3,1.0,9.7,83.0,0.0
2025-01-20 15:37:33,3.3,0.6,4.5,91.6,0.0
2025-01-20 15:38:03,4.6,1.0,10.7,83.8,0.0
2025-01-20 15:38:33,3.2,0.5,5.0,91.2,0.0
2025-01-20 15:39:03,4.6,0.7,8.5,86.2,0.0
2025-01-20 15:39:33,0.5,0.1,0.6,98.7,0.0
2025-01-20 15:40:03,3.2,0.4,5.5,90.8,0.0
2025-01-20 15:40:33,1.9,0.2,4.5,93.4,0.0
2025-01-20 15:41:03,2.1,0.3,3.2,94.4,0.0
2025-01-20 15:41:33,3.8,0.2,4.6,91.4,0.0
2025-01-20 15:42:03,2.7,0.5,4.6,92.1,0.0
2025-01-20 15:42:33,3.7,0.5,6.2,89.6,0.0
2025-01-20 15:43:03,2.7,0.3,4.2,92.8,0.0
2025-01-20 15:43:33,1.2,0.2,1.4,97.1,0.0
2025-01-20 15:44:03,3.6,1.0,10.6,84.8,0.0
2025-01-20 15:44:33,2.5,0.6,6.1,90.8,0.0
2025-01-20 15:45:03,6.8,0.7,11.3,81.2,0.0
2025-01-20 15:45:33,1.7,0.6,5.7,91.9,0.0
2025-01-20 15:46:03,4.1,0.8,6.5,88.6,0.0
2025-01-20 15:46:33,4.4,0.6,7.1,88.0,0.0
2025-01-20 15:47:03,7.4,1.2,13.8,77.5,0.0
2025-01-20 15:47:33,2.3,0.6,3.6,93.5,0.0
2025-01-20 15:48:03,7.3,1.2,11.2,80.3,0.0
2025-01-20 15:48:33,2.8,0.9,4.8,91.5,0.0
2025-01-20 15:49:03,5.0,1.0,8.0,86.0,0.0
2025-01-20 15:49:33,8.1,1.6,14.9,75.4,0.0
2025-01-20 15:50:03,9.2,1.1,12.0,77.6,0.0
2025-01-20 15:50:33,10.5,1.2,16.3,72.1,0.0
2025-01-20 15:51:03,5.0,1.1,8.4,85.5,0.0
2025-01-20 15:51:33,3.5,0.7,5.9,89.9,0.0
2025-01-20 15:52:04,2.1,0.7,5.4,91.8,0.0
2025-01-20 15:52:34,3.6,0.7,4.4,91.3,0.0
2025-01-20 15:53:04,1.5,0.8,3.8,93.9,0.0
2025-01-20 15:53:34,0.2,0.3,0.3,99.1,0.0
2025-01-20 15:54:04,0.7,0.5,1.3,97.6,0.0
2025-01-20 15:54:34,1.0,0.7,4.2,94.1,0.0
2025-01-20 15:55:04,1.3,0.7,3.0,95.1,0.0
2025-01-20 15:55:34,0.4,0.4,0.7,98.6,0.0
2025-01-20 15:56:04,0.5,0.5,2.4,96.6,0.0
2025-01-20 15:56:34,2.4,0.9,6.4,90.3,0.0
2025-01-20 15:57:04,0.5,0.8,1.2,97.5,0.0
2025-01-20 15:57:33,1.7,0.8,3.8,93.8,0.0
2025-01-20 15:58:03,0.8,0.6,1.8,96.8,0.0
2025-01-20 15:58:33,1.8,0.9,3.6,93.7,0.0
2025-01-20 15:59:03,1.4,0.9,5.1,92.5,0.0
2025-01-20 15:59:33,2.3,1.1,6.8,89.8,0.0
2025-01-20 16:00:03,2.3,0.9,5.5,91.3,0.0
2025-01-20 16:00:33,1.6,0.7,7.0,90.6,0.0
2025-01-20 16:01:03,1.6,0.9,5.1,92.5,0.0
2025-01-20 16:01:33,1.0,0.7,3.9,94.4,0.0
2025-01-20 16:02:03,1.5,0.6,3.2,94.6,0.0
2025-01-20 16:02:33,0.9,0.4,1.4,97.3,0.0
2025-01-20 16:03:03,1.9,0.8,7.9,89.3,0.0
2025-01-20 16:03:33,0.1,0.5,0.5,98.9,0.0
2025-01-20 16:04:03,2.1,0.8,7.7,89.4,0.0
2025-01-20 16:04:33,0.7,0.4,2.0,96.9,0.0
2025-01-20 16:05:03,2.2,1.0,11.0,85.8,0.0
2025-01-20 16:05:33,1.4,0.7,9.8,88.0,0.0
2025-01-20 16:06:03,2.8,0.7,7.1,89.5,0.0
2025-01-20 16:06:33,2.5,0.7,7.2,89.6,0.0
2025-01-20 16:07:03,1.4,0.5,5.0,93.1,0.0
2025-01-20 16:07:33,2.3,0.6,7.0,90.1,0.0
2025-01-20 16:08:03,7.0,1.1,6.4,85.5,0.0
2025-01-20 16:08:33,2.5,0.9,8.1,88.5,0.0
2025-01-20 16:09:03,0.7,0.6,3.0,95.7,0.0
2025-01-20 16:09:33,1.6,0.7,4.0,93.7,0.0
2025-01-20 16:10:03,2.0,0.8,5.1,92.2,0.0
2025-01-20 16:10:33,3.6,1.0,9.4,85.9,0.0
2025-01-20 16:11:03,1.3,0.5,2.8,95.4,0.0
2025-01-20 16:11:33,3.5,1.0,8.4,87.0,0.0
2025-01-20 16:12:03,2.0,0.7,6.0,91.3,0.0
2025-01-20 16:12:33,2.2,0.6,7.1,90.1,0.0
2025-01-20 16:13:03,0.5,0.4,1.6,97.5,0.0
2025-01-20 16:13:33,0.6,0.5,1.0,97.9,0.0
2025-01-20 16:14:03,1.1,0.3,3.0,95.6,0.0
2025-01-20 16:14:33,2.0,0.7,4.7,92.5,0.0
2025-01-20 16:15:03,1.2,0.3,3.0,95.4,0.0
2025-01-20 16:15:33,1.6,0.7,8.5,89.2,0.0
2025-01-20 16:16:03,2.5,0.7,7.4,89.4,0.0
2025-01-20 16:16:33,1.7,0.6,7.1,90.6,0.0
2025-01-20 16:17:03,2.0,0.6,4.9,92.4,0.0
2025-01-20 16:17:33,1.6,0.5,5.1,92.7,0.0
2025-01-20 16:18:03,1.3,0.5,3.1,95.1,0.0
2025-01-20 16:18:33,3.2,1.3,13.3,82.2,0.0
2025-01-20 16:19:03,2.7,1.2,9.1,87.0,0.0
2025-01-20 16:19:33,2.2,1.0,6.8,89.9,0.0
2025-01-20 16:20:03,1.7,0.6,3.9,93.8,0.0
2025-01-20 16:20:33,0.1,0.3,0.0,99.6,0.0
2025-01-20 16:21:03,1.0,0.6,4.0,94.3,0.0
2025-01-20 16:21:33,2.7,0.8,7.4,89.1,0.0
2025-01-20 16:22:03,2.1,0.9,3.2,93.8,0.0
2025-01-20 16:22:33,1.3,0.8,2.4,95.5,0.0
2025-01-20 16:23:03,1.2,0.8,2.6,95.4,0.0
2025-01-20 16:23:33,4.0,1.3,8.0,86.7,0.0
2025-01-20 16:24:03,4.9,0.9,6.8,87.4,0.0
2025-01-20 16:24:33,8.0,1.3,13.6,77.0,0.0
2025-01-20 16:25:03,2.5,0.8,3.7,93.0,0.0
2025-01-20 16:25:33,8.6,1.2,14.1,76.2,0.0
2025-01-20 16:26:03,3.7,0.7,3.4,92.2,0.0
2025-01-20 16:26:33,0.8,0.5,0.4,98.3,0.0
2025-01-20 16:27:03,1.8,1.0,3.7,93.6,0.0
2025-01-20 16:27:33,4.2,1.0,9.4,85.4,0.0
2025-01-20 16:28:03,3.7,0.7,1.6,94.0,0.0
2025-01-20 16:28:34,3.3,0.3,2.2,94.1,0.0
2025-01-20 16:29:04,0.3,0.1,0.1,99.6,0.0
2025-01-20 16:29:34,2.8,0.4,2.8,94.0,0.0
2025-01-20 16:30:04,5.6,0.4,4.4,89.5,0.0
2025-01-20 16:30:34,0.4,0.1,0.0,99.6,0.0
2025-01-20 16:31:04,2.1,0.5,4.8,92.6,0.0
2025-01-20 16:31:34,4.9,0.6,2.8,91.7,0.0
2025-01-20 16:32:04,3.9,1.2,11.5,83.5,0.0
2025-01-20 16:32:34,1.2,0.5,3.2,95.1,0.0
2025-01-20 16:33:04,2.6,0.6,7.5,89.3,0.0
2025-01-20 16:33:34,1.0,0.3,2.1,96.6,0.0
2025-01-20 16:34:04,0.6,0.3,1.4,97.7,0.0
2025-01-20 16:34:33,1.9,0.5,4.4,93.3,0.0
2025-01-20 16:35:03,2.4,0.9,7.4,89.3,0.0
2025-01-20 16:35:33,0.8,0.4,4.0,94.8,0.0
2025-01-20 16:36:03,2.2,0.9,6.5,90.4,0.0
2025-01-20 16:36:33,3.2,1.2,16.0,79.6,0.0
2025-01-20 16:37:03,1.4,0.9,5.2,92.5,0.0
2025-01-20 16:37:33,0.8,0.7,2.8,95.7,0.0
2025-01-20 16:38:03,0.5,0.6,1.2,97.8,0.0
2025-01-20 16:38:33,0.7,0.5,1.4,97.4,0.0
2025-01-20 16:39:03,2.1,0.7,4.5,92.6,0.0
2025-01-20 16:39:33,3.1,1.0,10.0,85.9,0.0
2025-01-20 16:40:03,1.9,0.9,5.8,91.4,0.0
2025-01-20 16:40:33,1.8,0.9,9.5,87.8,0.0
2025-01-20 16:41:03,2.1,0.7,6.9,90.4,0.0
2025-01-20 16:41:33,2.5,0.2,1.0,96.3,0.0
2025-01-20 16:42:03,0.9,0.2,0.8,98.1,0.0
2025-01-20 16:42:33,1.3,0.4,2.7,95.5,0.0
2025-01-20 16:43:03,4.4,0.9,6.8,87.9,0.0
2025-01-20 16:43:33,0.5,0.4,1.3,97.8,0.0
2025-01-20 16:44:03,0.5,0.5,0.9,98.1,0.0
2025-01-20 16:44:33,2.4,1.1,14.2,82.3,0.0
2025-01-20 16:45:03,2.5,1.0,7.5,89.0,0.0
2025-01-20 16:45:33,4.2,1.6,18.0,76.2,0.0
2025-01-20 16:46:03,2.5,1.3,7.3,88.9,0.0
2025-01-20 16:46:33,0.5,0.8,1.7,97.1,0.0
2025-01-20 16:47:03,1.0,0.7,3.0,95.3,0.0
2025-01-20 16:47:33,1.2,0.6,2.4,95.7,0.0
2025-01-20 16:48:03,1.6,0.7,4.0,93.7,0.0
2025-01-20 16:48:33,1.3,0.8,8.1,89.9,0.0
2025-01-20 16:49:03,1.7,0.8,3.8,93.8,0.0
2025-01-20 16:49:33,2.6,1.1,7.3,88.9,0.0
2025-01-20 16:50:03,1.7,1.0,5.2,92.1,0.0
2025-01-20 16:50:33,1.0,0.7,4.4,93.9,0.0
2025-01-20 16:51:03,1.7,1.0,7.4,89.9,0.0
2025-01-20 16:51:33,2.0,0.9,5.5,91.6,0.0
2025-01-20 16:52:03,0.8,0.7,2.4,96.1,0.0
2025-01-20 16:52:33,1.7,1.0,5.9,91.4,0.0
2025-01-20 16:53:03,1.5,0.8,4.7,93.0,0.0
2025-01-20 16:53:33,1.7,1.0,4.9,92.5,0.0
2025-01-20 16:54:03,2.1,0.8,4.8,92.2,0.0
2025-01-20 16:54:33,3.2,1.2,10.3,85.3,0.0
2025-01-20 16:55:03,2.2,1.0,6.9,89.9,0.0
2025-01-20 16:55:33,0.5,0.7,1.8,97.0,0.0
2025-01-20 16:56:03,2.7,1.0,7.4,88.8,0.0
2025-01-20 16:56:33,2.7,1.0,8.4,87.8,0.0
2025-01-20 16:57:03,3.9,1.2,13.0,81.9,0.0
2025-01-20 16:57:33,1.3,0.6,3.8,94.2,0.0
2025-01-20 16:58:03,1.1,0.8,3.2,94.9,0.0
2025-01-20 16:58:33,1.9,0.7,5.1,92.4,0.0
2025-01-20 16:59:03,1.4,0.5,5.4,92.7,0.0
2025-01-20 16:59:33,1.6,0.6,5.0,92.8,0.0
2025-01-20 17:00:03,1.4,0.7,5.0,92.9,0.0
2025-01-20 17:00:33,2.9,1.2,16.4,79.5,0.0
2025-01-20 17:01:03,1.8,0.9,5.2,92.2,0.0
2025-01-20 17:01:33,0.7,0.5,1.7,97.1,0.0
2025-01-20 17:02:03,1.6,0.6,3.8,93.9,0.0
2025-01-20 17:02:33,1.4,0.6,5.8,92.2,0.0
2025-01-20 17:03:03,0.5,0.2,1.2,98.1,0.0
2025-01-20 17:03:33,1.1,0.4,3.4,95.1,0.0
2025-01-20 17:04:03,1.1,0.6,3.9,94.4,0.0
2025-01-20 17:04:34,2.6,1.0,7.8,88.6,0.0
2025-01-20 17:05:04,2.0,0.9,6.2,90.9,0.0
2025-01-20 17:05:34,0.6,0.6,1.4,97.5,0.0
2025-01-20 17:06:04,0.1,0.5,0.1,99.3,0.0
2025-01-20 17:06:34,0.6,0.2,1.7,97.5,0.0
2025-01-20 17:07:04,0.3,0.4,0.9,98.4,0.0
2025-01-20 17:07:34,1.5,0.6,5.0,93.0,0.0
2025-01-20 17:08:04,2.0,0.7,6.9,90.3,0.0
2025-01-20 17:08:34,1.6,0.5,4.9,93.0,0.0
2025-01-20 17:09:04,0.7,0.2,2.1,96.9,0.0
2025-01-20 17:09:34,1.1,0.3,2.2,96.4,0.0
2025-01-20 17:10:04,1.7,0.5,4.1,93.7,0.0
2025-01-20 17:10:34,2.2,0.5,6.9,90.4,0.0
2025-01-20 17:11:04,1.7,0.4,4.1,93.8,0.0
2025-01-20 17:11:33,1.7,0.5,4.1,93.6,0.0
2025-01-20 17:12:03,3.3,1.1,7.9,87.7,0.0
2025-01-20 17:12:33,3.2,1.1,12.9,82.8,0.0
