Paging and Virtual Memory,nr_dirty,nr_writeback,nr_unstable,nr_page_table_pages,nr_mapped,nr_slab,pgpgin,pgpgout,pswpin,pswpout,pgfree,pgactivate,pgdeactivate,pgfault,pgmajfault,pginodesteal,slabs_scanned,kswapd_steal,kswapd_inodesteal,pageoutrun,allocstall,pgrotated,pgalloc_high,pgalloc_normal,pgalloc_dma,pgrefill_high,pgrefill_normal,pgrefill_dma,pgsteal_high,pgsteal_normal,pgsteal_dma,pgscan_kswapd_high,pgscan_kswapd_normal,pgscan_kswapd_dma,pgscan_direct_high,pgscan_direct_normal,pgscan_direct_dma
2025-01-20 12:06:33,568,0,0,72603,305041,-1,16193363,418896,0,0,423917,138,0,295753,0,0,0,0,0,0,0,0,0,488776,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:07:03,441,0,0,71647,305040,-1,16326531,25446,0,0,884024,110,0,576391,6,0,0,0,0,0,0,0,0,808526,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:07:33,378,0,0,71857,305008,-1,16047046,185479,0,0,278393,124,0,178110,0,0,0,0,0,0,0,0,0,252039,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:08:03,288,0,0,72630,305159,-1,16145544,21768,0,0,375145,104,0,324081,0,0,0,0,0,0,0,0,0,381915,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:08:33,702,0,0,72552,305009,-1,15960115,40483,0,0,226953,89,0,200280,0,0,0,0,0,0,0,0,0,228891,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:09:03,634,0,0,72303,305009,-1,15409213,30446,0,0,227299,80,0,222953,0,0,0,0,0,0,0,0,0,242398,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:09:33,710,0,0,72696,305008,-1,15351799,26367,0,0,234438,112,0,245902,0,0,0,0,0,0,0,0,0,265540,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:10:03,544,0,0,73142,305204,-1,16049261,19776,0,0,388639,95,0,340333,0,0,0,0,0,0,0,0,0,375648,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:10:33,525,0,0,73299,305046,-1,13862962,20877,0,0,241998,85,0,254604,0,0,0,0,0,0,0,0,0,274516,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:11:03,337,0,0,72908,305012,-1,16072398,29008,0,0,413847,649,0,333170,0,0,0,0,0,0,0,0,0,381368,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:11:33,294,0,0,72515,305353,-1,15876590,425650,0,0,282482,103,0,193144,0,0,0,0,0,0,0,0,0,281425,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:12:03,605,0,0,73041,305180,-1,16219300,19526,0,0,390577,102,0,386765,6,0,0,0,0,0,0,0,0,391603,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:12:33,698,0,0,72999,304977,-1,16071902,184600,0,0,313421,136,0,263860,0,0,0,0,0,0,0,0,0,314057,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:13:03,737,0,0,72871,305452,-1,16059733,22206,0,0,284966,106,0,266847,0,0,0,0,0,0,0,0,0,300507,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:13:33,632,0,0,72034,304977,-1,16141431,45343,0,0,288020,105,0,233795,0,0,0,0,0,0,0,0,0,261188,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:14:03,433,0,0,72029,305168,-1,16231631,19375,0,0,281163,69,0,238167,0,0,0,0,0,0,0,0,0,253964,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:14:33,492,0,0,71653,304830,-1,15713850,20231,0,0,220715,77,0,191158,0,0,0,0,0,0,0,0,0,212925,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:15:03,234,0,0,72902,304753,-1,15939432,17933,0,0,309057,93,0,301845,0,0,0,0,0,0,0,0,0,318407,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:15:33,656,0,0,72103,304753,-1,15800310,25567,0,0,228699,88,0,213391,0,0,0,0,0,0,0,0,0,235367,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:16:03,730,0,0,71636,304946,-1,16147127,22563,0,0,420955,632,0,385652,0,0,0,0,0,0,0,0,0,433095,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:16:33,670,0,0,72116,305385,-1,14497507,1093294,0,0,422307,99,0,383183,0,0,0,0,0,0,0,0,0,462224,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:17:04,665,0,0,72002,304977,-1,15326669,21930,0,0,677102,94,0,553656,6,0,0,0,0,0,0,0,0,642392,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:17:34,497,0,0,72115,305008,-1,15949311,186505,0,0,234355,135,0,190284,0,0,0,0,0,0,0,0,0,236501,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:18:04,408,0,0,71341,305211,-1,15801564,18178,0,0,307205,104,0,258945,0,0,0,0,0,0,0,0,0,297065,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:18:33,242,0,0,71852,305008,-1,15452185,27337,0,0,311510,85,0,314318,0,0,0,0,0,0,0,0,0,332064,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:19:03,654,0,0,71023,305009,-1,16173963,13046,0,0,539404,96,0,473034,0,0,0,0,0,0,0,0,0,514352,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:19:33,718,0,0,70728,305011,-1,15983030,20967,0,0,197127,70,0,173240,0,0,0,0,0,0,0,0,0,192811,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:20:03,767,0,0,70538,305161,-1,18071624,16059,0,0,258920,98,0,224004,0,0,0,0,0,0,0,0,0,229783,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:20:33,613,0,0,70513,305041,-1,24663773,19200,0,0,310440,88,0,218645,0,0,0,0,0,0,0,0,0,310786,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:21:03,468,0,0,69880,305056,-1,15958794,30956,0,0,521026,617,0,376445,0,0,0,0,0,0,0,0,0,516830,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:21:33,374,0,0,69814,305081,-1,15597725,419627,0,0,369274,118,0,200788,0,0,0,0,0,0,0,0,0,367357,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:22:03,274,0,0,70241,305240,-1,14889558,17359,0,0,474496,86,0,373480,6,0,0,0,0,0,0,0,0,476667,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:22:33,617,0,0,70144,305008,-1,16270298,184054,0,0,269345,140,0,191391,0,0,0,0,0,0,0,0,0,271678,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:23:03,700,0,0,70505,305049,-1,15731056,14897,0,0,197961,70,0,182543,0,0,0,0,0,0,0,0,0,200829,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:23:33,767,0,0,69791,305092,-1,15983686,30008,0,0,204197,147,0,169611,0,0,0,0,0,0,0,0,0,196998,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:24:03,487,0,0,70425,305200,-1,16031001,13986,0,0,307242,84,0,272287,0,0,0,0,0,0,0,0,0,312001,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:24:33,416,0,0,70291,305058,-1,15871764,19281,0,0,275690,173,0,255740,0,0,0,0,0,0,0,0,0,277450,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:25:03,380,0,0,70997,304953,-1,17850191,15162,0,0,329726,73,0,346901,0,0,0,0,0,0,0,0,0,374361,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:25:33,207,0,0,71259,305040,-1,18778820,26321,0,0,365485,108,0,231070,0,0,0,0,0,0,0,0,0,336275,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:26:03,1230,0,0,71812,305280,-1,16036497,23228,0,0,381745,604,0,270449,0,0,0,0,0,0,0,0,0,381392,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:26:33,694,0,0,71302,305253,-1,15887889,418218,0,0,367598,116,0,188047,0,0,0,0,0,0,0,0,0,361496,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:27:03,792,0,0,70916,304782,-1,14685178,16059,0,0,750267,81,0,561268,6,0,0,0,0,0,0,0,0,746580,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:27:33,565,0,0,70309,304753,-1,16767857,873702,0,0,289454,113,0,250665,0,0,0,0,0,0,0,0,0,318785,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:28:03,561,0,0,70527,304977,-1,16196099,14505,0,0,470266,94,0,425292,0,0,0,0,0,0,0,0,0,465643,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:28:33,352,0,0,70504,304977,-1,15923962,15640,0,0,289472,79,0,275717,0,0,0,0,0,0,0,0,0,287530,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:29:03,350,0,0,70582,304977,-1,15801139,15462,0,0,319945,91,0,277173,0,0,0,0,0,0,0,0,0,317043,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:29:33,632,0,0,70962,305012,-1,16269776,13247,0,0,192140,107,0,180661,0,0,0,0,0,0,0,0,0,194651,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:30:03,836,0,0,71088,305207,-1,17963791,12906,0,0,286309,79,0,282799,0,0,0,0,0,0,0,0,0,288642,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:30:33,641,0,0,70011,305041,-1,17994291,20990,0,0,369570,82,0,233118,0,0,0,0,0,0,0,0,0,332545,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:31:03,547,0,0,69728,305041,-1,16075428,17287,0,0,431978,612,0,317869,0,0,0,0,0,0,0,0,0,452742,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:31:33,432,0,0,69064,305041,-1,15982527,407329,0,0,385077,67,0,184050,0,0,0,0,0,0,0,0,0,356264,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:32:03,377,0,0,68936,305266,-1,16581402,12501,0,0,787145,67,0,592365,6,0,0,0,0,0,0,0,0,786228,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:32:33,387,0,0,68765,305039,-1,21600165,185730,0,0,244436,130,0,193607,0,0,0,0,0,0,0,0,0,242253,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:33:03,718,0,0,68673,305055,-1,15573855,11534,0,0,188634,69,0,171385,0,0,0,0,0,0,0,0,0,187784,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:33:33,569,0,0,68051,305000,-1,16003016,14637,0,0,202416,86,0,178799,0,0,0,0,0,0,0,0,0,193205,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:34:03,749,0,0,68044,305235,-1,16017372,13156,0,0,254909,79,0,229542,0,0,0,0,0,0,0,0,0,254110,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:34:33,605,0,0,67949,305173,-1,16116886,13811,0,0,200084,68,0,232798,0,0,0,0,0,0,0,0,0,251555,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:35:03,456,0,0,69083,305135,-1,18677213,18450,0,0,237104,66,0,227588,0,0,0,0,0,0,0,0,0,233870,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:35:33,648,0,0,69509,305135,-1,17380688,25084,0,0,196249,83,0,221593,0,0,0,0,0,0,0,0,0,245412,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:36:03,355,0,0,70060,305330,-1,15554401,20311,0,0,288361,643,0,253118,0,0,0,0,0,0,0,0,0,288165,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:36:33,641,0,0,69594,305104,-1,20925943,410827,0,0,297720,78,0,176915,0,0,0,0,0,0,0,0,0,262892,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:37:03,599,0,0,70401,305119,-1,16352140,17677,0,0,800792,87,0,576576,6,0,0,0,0,0,0,0,0,810243,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:37:33,591,0,0,70035,305105,-1,16072099,177653,0,0,253850,142,0,168158,0,0,0,0,0,0,0,0,0,220745,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:38:03,568,0,0,70370,305300,-1,16306742,13947,0,0,203874,86,0,188032,0,0,0,0,0,0,0,0,0,210470,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:38:33,428,0,0,69987,305352,-1,16086131,13646,0,0,243468,78,0,217508,0,0,0,0,0,0,0,0,0,236863,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:39:03,436,0,0,69956,304845,-1,15862900,13626,0,0,203107,79,0,194514,0,0,0,0,0,0,0,0,0,201748,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:39:33,323,0,0,70018,304846,-1,15987483,14505,0,0,183479,66,0,175795,0,0,0,0,0,0,0,0,0,187843,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:40:03,821,0,0,70777,305072,-1,18191441,12420,0,0,277680,82,0,294448,0,0,0,0,0,0,0,0,0,293249,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:40:33,644,0,0,69838,305073,-1,22800629,13626,0,0,268148,83,0,228629,0,0,0,0,0,0,0,0,0,247235,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:41:03,663,0,0,69602,304981,-1,16389239,25212,0,0,294744,609,0,265191,0,0,0,0,0,0,0,0,0,292858,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:41:33,580,0,0,69398,305009,-1,16699374,1067284,0,0,268868,79,0,189737,0,0,0,0,0,0,0,0,0,268200,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:42:03,463,0,0,69788,305204,-1,16239775,13248,0,0,662640,79,0,606491,6,0,0,0,0,0,0,0,0,695894,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:42:33,467,0,0,69347,305012,-1,15947125,182059,0,0,229130,112,0,178219,0,0,0,0,0,0,0,0,0,225831,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:43:03,339,0,0,69084,305008,-1,16106093,12577,0,0,334355,75,0,265625,0,0,0,0,0,0,0,0,0,302875,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:43:33,682,0,0,68841,305009,-1,16014644,11716,0,0,193806,72,0,214113,0,0,0,0,0,0,0,0,0,228110,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:44:03,677,0,0,69254,305207,-1,16137616,12050,0,0,313707,74,0,276652,0,0,0,0,0,0,0,0,0,282482,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:44:33,558,0,0,69478,305008,-1,15903726,14799,0,0,230165,68,0,213762,0,0,0,0,0,0,0,0,0,233284,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:45:03,469,0,0,69170,305009,-1,20555443,14284,0,0,212346,70,0,204606,0,0,0,0,0,0,0,0,0,206049,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:45:33,580,0,0,69089,305041,-1,23428564,17782,0,0,357413,66,0,245136,0,0,0,0,0,0,0,0,0,353930,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:46:03,477,0,0,69203,305237,-1,15959202,25741,0,0,393241,602,0,281169,0,0,0,0,0,0,0,0,0,395261,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:46:33,297,0,0,69250,305420,-1,16083426,407969,0,0,371833,83,0,209984,0,0,0,0,0,0,0,0,0,376573,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:47:03,801,0,0,69378,305040,-1,16036377,11757,0,0,418865,62,0,312476,6,0,0,0,0,0,0,0,0,417012,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:47:33,679,0,0,68891,305010,-1,16273487,182366,0,0,213820,114,0,165413,0,0,0,0,0,0,0,0,0,208450,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:48:03,663,0,0,69257,305209,-1,14999751,12654,0,0,300260,65,0,264304,0,0,0,0,0,0,0,0,0,300510,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:48:33,494,0,0,68977,305009,-1,15797095,18638,0,0,196478,79,0,199171,0,0,0,0,0,0,0,0,0,212761,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:49:03,772,0,0,69177,305010,-1,15967442,11844,0,0,305591,69,0,258930,0,0,0,0,0,0,0,0,0,292407,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:49:33,316,0,0,69473,305009,-1,16057424,22093,0,0,232004,78,0,216104,0,0,0,0,0,0,0,0,0,235681,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:50:03,331,0,0,70139,305257,-1,16030496,14141,0,0,313503,69,0,301645,0,0,0,0,0,0,0,0,0,327791,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:50:34,689,0,0,69228,305304,-1,14840874,12419,0,0,219441,72,0,176191,0,0,0,0,0,0,0,0,0,203290,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:51:04,632,0,0,68902,304750,-1,14553586,21515,0,0,251616,640,0,217080,0,0,0,0,0,0,0,0,0,237747,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:51:34,599,0,0,69145,305126,-1,15946478,419680,0,0,256427,91,0,197650,0,0,0,0,0,0,0,0,0,280817,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:52:03,610,0,0,69661,304978,-1,15783383,15613,0,0,447592,104,0,411949,7,0,0,0,0,0,0,0,0,429679,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:52:33,528,0,0,69401,305009,-1,15963913,183654,0,0,216732,120,0,199179,0,0,0,0,0,0,0,0,0,234513,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:53:03,428,0,0,69625,305150,-1,15934757,12378,0,0,303609,94,0,278817,0,0,0,0,0,0,0,0,0,320449,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:53:33,293,0,0,69750,305039,-1,15890971,26487,0,0,186247,74,0,170232,0,0,0,0,0,0,0,0,0,186010,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:54:03,726,0,0,70199,305234,-1,16032481,8714,0,0,198248,82,0,195306,0,0,0,0,0,0,0,0,0,203723,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:54:33,622,0,0,69929,305053,-1,16175817,14057,0,0,224395,70,0,186825,0,0,0,0,0,0,0,0,0,197538,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:55:03,676,0,0,71052,305040,-1,18073562,10825,0,0,302837,64,0,332035,0,0,0,0,0,0,0,0,0,352102,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:55:33,520,0,0,70686,305071,-1,19549242,26324,0,0,360093,73,0,241993,0,0,0,0,0,0,0,0,0,345149,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:56:03,595,0,0,70606,305270,-1,16014979,21586,0,0,373998,639,0,251440,0,0,0,0,0,0,0,0,0,374537,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:56:33,466,0,0,70277,305072,-1,20648941,1100481,0,0,359332,83,0,181681,0,0,0,0,0,0,0,0,0,356039,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:57:03,260,0,0,70690,305118,-1,16690862,17650,0,0,458874,124,0,327216,6,0,0,0,0,0,0,0,0,432552,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:57:33,649,0,0,69979,305071,-1,16173093,182712,0,0,220699,107,0,164510,0,0,0,0,0,0,0,0,0,212896,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:58:03,634,0,0,70153,305274,-1,15853366,9973,0,0,301846,64,0,268383,0,0,0,0,0,0,0,0,0,304589,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:58:33,591,0,0,70114,305071,-1,16135244,12625,0,0,192179,65,0,187548,0,0,0,0,0,0,0,0,0,202909,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:59:03,462,0,0,69932,305070,-1,16057133,11893,0,0,203465,130,0,210670,0,0,0,0,0,0,0,0,0,218398,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 12:59:33,499,0,0,70338,305042,-1,15977033,16687,0,0,199075,83,0,198362,0,0,0,0,0,0,0,0,0,204946,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:00:03,405,0,0,71423,305238,-1,18377469,12585,0,0,224225,93,0,239266,0,0,0,0,0,0,0,0,0,234812,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:00:33,397,0,0,71399,305244,-1,18542711,19557,0,0,315917,84,0,222260,0,0,0,0,0,0,0,0,0,320021,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:01:03,667,0,0,70881,305072,-1,15887837,17220,0,0,401595,675,0,260455,0,0,0,0,0,0,0,0,0,387690,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:01:33,654,0,0,71040,305072,-1,16034511,412281,0,0,344173,82,0,180927,0,0,0,0,0,0,0,0,0,347121,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:02:03,699,0,0,71602,305270,-1,15929940,14067,0,0,749437,86,0,576550,6,0,0,0,0,0,0,0,0,749677,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:02:33,598,0,0,71428,305284,-1,16032639,181633,0,0,271367,118,0,183169,0,0,0,0,0,0,0,0,0,242281,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:03:03,602,0,0,70930,304811,-1,16257285,11305,0,0,303189,79,0,256113,0,0,0,0,0,0,0,0,0,298535,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:03:33,383,0,0,70300,304812,-1,16194811,13249,0,0,188410,66,0,163654,0,0,0,0,0,0,0,0,0,181500,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:04:03,352,0,0,70134,304957,-1,16174018,14440,0,0,278409,76,0,258877,0,0,0,0,0,0,0,0,0,283213,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:04:33,645,0,0,70029,304948,-1,21587902,11688,0,0,197669,74,0,186380,0,0,0,0,0,0,0,0,0,196898,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:05:03,687,0,0,70669,305064,-1,16096694,16391,0,0,309787,69,0,293622,0,0,0,0,0,0,0,0,0,323242,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:05:33,910,0,0,70156,305112,-1,15239276,24648,0,0,297750,366,0,183933,0,0,0,0,0,0,0,0,0,290053,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:06:03,501,0,0,70577,305314,-1,16211694,20098,0,0,368050,371,0,254219,0,0,0,0,0,0,0,0,0,366247,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:06:33,485,0,0,69363,305142,-1,16036725,409227,0,0,358421,86,0,176745,0,0,0,0,0,0,0,0,0,346173,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:07:03,457,0,0,69593,305112,-1,16368066,13829,0,0,677054,125,0,537883,6,0,0,0,0,0,0,0,0,711553,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:07:33,276,0,0,69033,305079,-1,16557594,842067,0,0,293951,142,0,167520,0,0,0,0,0,0,0,0,0,258849,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:08:03,652,0,0,69187,305278,-1,15891210,11361,0,0,193118,62,0,186153,0,0,0,0,0,0,0,0,0,195941,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:08:33,689,0,0,69523,305080,-1,21713032,14576,0,0,301435,69,0,289563,0,0,0,0,0,0,0,0,0,302162,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:09:03,560,0,0,69531,305080,-1,15887129,11400,0,0,192212,68,0,176574,0,0,0,0,0,0,0,0,0,193248,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:09:33,610,0,0,69380,305080,-1,16151946,13182,0,0,211817,75,0,196247,0,0,0,0,0,0,0,0,0,212494,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:10:03,628,0,0,69984,305278,-1,16199380,12158,0,0,366284,69,0,338056,0,0,0,0,0,0,0,0,0,372379,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:10:33,654,0,0,69671,305080,-1,15320146,16938,0,0,279530,77,0,260889,0,0,0,0,0,0,0,0,0,298474,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:11:03,312,0,0,69092,305049,-1,15977218,18773,0,0,256536,636,0,211573,0,0,0,0,0,0,0,0,0,229550,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:11:33,663,0,0,69337,305048,-1,15884377,413192,0,0,260465,95,0,185804,0,0,0,0,0,0,0,0,0,263490,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:12:03,634,0,0,68959,305216,-1,15821258,12121,0,0,397494,78,0,365988,6,0,0,0,0,0,0,0,0,393603,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:12:33,600,0,0,69002,305017,-1,16040312,180314,0,0,231864,116,0,208401,0,0,0,0,0,0,0,0,0,251398,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:13:03,691,0,0,68406,305018,-1,15811917,13170,0,0,315529,69,0,277173,0,0,0,0,0,0,0,0,0,291650,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:13:33,473,0,0,68581,305021,-1,15935195,14111,0,0,192879,70,0,204450,0,0,0,0,0,0,0,0,0,213420,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:14:03,432,0,0,69278,305218,-1,15959321,12498,0,0,306251,87,0,262752,0,0,0,0,0,0,0,0,0,297455,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:14:33,297,0,0,70003,305262,-1,15888698,12856,0,0,222735,66,0,215214,0,0,0,0,0,0,0,0,0,229250,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:15:03,628,0,0,70701,304789,-1,15725818,10766,0,0,325164,65,0,328671,0,0,0,0,0,0,0,0,0,332431,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:15:33,714,0,0,69816,304790,-1,15674300,13000,0,0,252950,84,0,222257,0,0,0,0,0,0,0,0,0,238752,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:16:03,648,0,0,69755,304986,-1,16178924,16243,0,0,247869,620,0,245063,0,0,0,0,0,0,0,0,0,253397,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:16:33,539,0,0,69506,305018,-1,15177474,407465,0,0,331326,57,0,242475,0,0,0,0,0,0,0,0,0,326391,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 13:17:03,1070,0,0,69648,305019,-1,16338024,15141,0,0,1050624,256,0,1023508,10,0,0,0,0,0,0,0,0,1076710,0,0,0,0,0,0,0,0,0,0,0,0,0
